翰	1225
螒	1225
頷	3445
顄	5241
駻	1211
譀	4111
雗	1225
瀚	4411
蘫	1224
鶾	1225
夯	1345
魧	3525
妔	5314
苀	1224
迒	4135
斻	4153
杭	1234
垳	1213
绗	5513
笐	3143
航	3354
蚢	2512
颃	4135
貥	2511
筕	3143
絎	5544
頏	4135
沆	4414
茠	1223
蒿	1224
嚆	2511
薅	1225
薧	1224
竓	4143
蚝	2512
毫	4125
椃	1234
嗥	2513
獆	3533
噑	2513
豪	4125
嘷	2513
獋	3533
儫	3241
曍	2511
嚎	2514
壕	1214
濠	4414
籇	3143
蠔	2512
譹	4111
好	5315
郝	1213
号	2511
昊	2511
昦	2511
秏	3123
哠	2513
恏	5315
悎	4423
浩	4413
耗	1112
晧	2511
淏	4412
傐	3241
皓	3251
滈	4414
聕	1221
號	2511
暤	2511
暭	2511
澔	4413
皜	3251
皞	3251
皡	3251
薃	1224
皥	3251
颢	2511
灏	4412
顥	2511
鰝	3525
灝	4412
兞	1225
诃	4512
呵	2511
抲	1211
欱	3412
喝	2512
訶	4111
嗬	2511
蠚	1221
禾	3123
合	3412
何	3212
劾	4153
咊	2513
和	3123
姀	5313
河	4411
郃	3412
峆	2523
曷	2511
柇	1234
狢	3533
盇	1344
籺	4312
阂	4254
饸	3553
哬	2513
敆	3412
核	1234
盉	3123
盍	1215
荷	1223
啝	2513
涸	4412
渮	4411
盒	3412
秴	3123
菏	1224
萂	1223
蚵	2512
龁	2121
惒	3123
粭	4312
訸	4111
颌	3412
楁	1234
毼	2511
詥	4111
貈	3443
貉	3443
鉌	3411
阖	4251
鲄	3525
熆	4334
閡	2511
鹖	2511
麧	1234
澕	4411
頜	3412
篕	3143
翮	1251
螛	2512
魺	3525
礉	1325
闔	2511
鞨	1221
齕	2121
覈	1252
鶡	2511
皬	3251
鑉	3411
龢	3412
佫	3235
垎	1213
贺	5325
袔	4523
隺	4532
寉	4453
焃	4334
湼	4413
賀	5325
嗃	2514
煂	4334
碋	1325
熇	4334
褐	4523
赫	1213
鹤	4532
翯	5415
壑	2145
癋	4134
燺	4334
爀	4334
鶴	4532
齃	3251
靍	1452
靎	1452
鸖	1452
靏	1452
黒	2511
黑	2543
嘿	2512
潶	4412
嬒	5313
拫	1215
痕	4134
鞎	1221
佷	3251
很	3325
狠	3535
詪	4111
恨	4425
亨	4125
哼	2514
悙	4424
涥	4414
脝	3511
姮	5311
恆	4421
恒	4421
桁	1234
烆	4334
珩	1121
胻	3511
鸻	3321
横	1234
橫	1234
衡	3323
鴴	3321
鵆	3323
蘅	1223
鑅	3411
啈	2511
堼	1211
囍	1212
乊	3433
乥	3435
叿	2511
灴	4334
轰	1512
哄	2511
訇	3541
烘	4334
軣	1251
揈	1213
渹	4413
焢	4334
硡	1325
谾	3434
薨	1222
輷	1251
嚝	2514
鍧	3411
轟	1251
仜	3212
弘	5155
妅	5311
红	5511
吰	2511
宏	4451
汯	4411
玒	1121
纮	5511
闳	4251
宖	4455
泓	4415
玜	1121
苰	1225
垬	1211
娂	5311
洪	4411
竑	4143
紅	5544
荭	1225
虹	2512
浤	4414
紘	5544
翃	1354
耾	1221
硔	1325
紭	5544
谹	3434
鸿	4411
渱	4412
竤	4143
粠	4312
葒	1225
葓	1224
鈜	3411
閎	2511
綋	5544
翝	4451
谼	3434
潂	4412
鉷	3411
鞃	1221
魟	3525
篊	3143
鋐	3411
彋	5152
蕻	1221
霐	1452
黉	4434
霟	1452
鴻	4411
黌	3211
晎	2511
嗊	2511
讧	4512
訌	4111
閧	2511
撔	1212
澋	4412
澒	4411
銾	3411
闀	2511
闂	2511
鬨	1121
齁	3251
侯	3251
矦	3513
喉	2513
帿	2523
猴	3533
葔	1223
瘊	4134
睺	2511
銗	3411
篌	3143
糇	4312
翭	5415
骺	2554
鍭	3411
餱	3445
鯸	3525
吼	2515
吽	2513
犼	3535
后	3312
郈	3312
厚	1325
垕	3312
後	3325
洉	4413
逅	3312
候	3225
鄇	3251
堠	1213
豞	1353
鲎	4434
鲘	3525
鮜	3525
鱟	3211
乎	3431
匢	1353
虍	2153
呼	2513
垀	1213
忽	3533
昒	2511
曶	3533
泘	4413
苸	1223
恗	4421
烀	4334
轷	1521
匫	1353
唿	2513
惚	4423
淴	4413
虖	2153
軤	1251
雽	1452
嘑	2512
寣	4455
滹	4412
雐	2153
幠	2523
歑	2153
膴	3511
謼	4111
囫	2535
抇	1212
弧	5153
狐	3533
瓳	1225
胡	1225
壶	1214
壷	1214
斛	3535
焀	4334
喖	2511
壺	1214
媩	5311
搰	1212
湖	4411
猢	3531
絗	5544
葫	1221
楜	1234
煳	4334
瑚	1121
嘝	2513
蔛	1223
鹕	1225
槲	1234
箶	3143
糊	4312
蝴	2512
衚	3321
魱	3525
縠	1214
螜	1214
醐	1253
頶	3121
觳	1214
鍸	3411
餬	3445
瀫	4411
鬍	1211
鰗	3525
鶘	1225
鶦	1225
鶮	4125
乕	3311
汻	4413
虎	2153
浒	4414
唬	2512
萀	1222
琥	1121
虝	2153
滸	4414
箎	3143
錿	3411
鯱	3525
互	1551
弖	5151
戶	3513
户	4513
戸	1513
冱	4115
冴	4115
芐	1221
帍	4513
护	1214
沍	4411
沪	4414
岵	2521
怙	4421
戽	4513
昈	2511
枑	1234
祜	4524
笏	3143
粐	4312
婟	5312
扈	4513
瓠	1341
綔	1341
鄠	1452
嫭	5312
嫮	5311
摢	1212
滬	4414
蔰	1224
槴	1234
熩	4334
鳸	4513
簄	3143
鍙	4411
嚛	2513
鹱	3545
護	4111
鳠	3525
韄	1221
頀	4143
鱯	3525
鸌	3251
花	1223
芲	1223
埖	1211
婲	5131
椛	1234
硴	1325
糀	4312
誮	4111
錵	3411
蘤	1223
华	3235
哗	2513
姡	5313
骅	5513
華	1221
铧	3111
滑	4412
猾	3532
嘩	2511
撶	1211
璍	1121
磆	1325
蕐	1221
螖	2512
鋘	3411
譁	4111
鏵	3411
驊	1211
鷨	1221
化	3235
划	1534
杹	1234
画	1251
话	4531
崋	2521
桦	1234
婳	5311
畫	5111
嬅	5311
畵	5111
觟	3535
話	4111
劃	5111
摦	1211
槬	1234
樺	1234
嫿	5315
澅	4415
諙	4111
諣	4111
黊	1221
繣	5544
舙	3122
蘳	1221
怀	4421
徊	3322
淮	4413
槐	1234
褢	4132
踝	2512
懐	4424
褱	4125
懷	4424
瀤	4414
櫰	1234
耲	1112
蘹	1224
坏	1211
咶	2513
壊	1211
壞	1214
蘾	1221
欢	5435
欥	2511
歓	3113
鴅	3541
懁	4422
鵍	4451
酄	1222
嚾	2511
懽	4421
獾	3531
歡	1222
貛	3443
讙	4111
驩	1211
还	1324
环	1121
郇	3525
峘	2521
洹	4411
狟	3531
荁	1221
桓	1234
萈	1222
萑	1223
堚	1214
寏	4453
絙	5544
雈	2121
綄	5544
羦	4311
貆	3443
锾	3111
阛	4252
寰	4452
澴	4412
缳	5512
還	2522
環	1121
豲	1353
鍰	3411
镮	3111
鹮	2522
糫	4312
繯	5544
轘	1251
闤	2511
鐶	3411
鬟	1211
瓛	1121
睆	2511
缓	5513
輐	1251
緩	5544
攌	1212
幻	5545
奂	3525
肒	3511
奐	3525
宦	4451
唤	2513
换	1213
浣	4414
涣	4413
烉	3525
患	2512
梙	1234
焕	4334
逭	4452
喚	2513
喛	2513
嵈	2523
愌	4423
換	1213
渙	4413
痪	4134
煥	4334
瑍	1121
豢	4311
漶	4412
瘓	4134
槵	1234
鲩	3525
擐	1212
澣	4411
瞣	2511
藧	1225
鯇	3525
鯶	3525
鰀	3525
巟	4153
肓	4152
荒	1224
衁	4153
朚	4152
塃	1211
慌	4421
皇	3251
偟	3232
凰	3532
隍	5232
黃	1221
黄	1221
喤	2513
堭	1213
媓	5313
崲	2523
徨	3323
惶	4423
揘	1213
湟	4413
葟	1223
遑	3251
楻	1234
煌	4334
瑝	1121
墴	1211
潢	4411
獚	3531
锽	3111
熿	4334
璜	1121
篁	3143
艎	3354
蝗	2512
癀	4134
磺	1325
穔	3123
諻	4111
簧	3143
蟥	2512
鍠	3411
餭	3445
鳇	3525
趪	1212
韹	4143
鐄	3411
騜	1211
鰉	3525
鱑	3525
鷬	1221
怳	4422
恍	4422
炾	4334
宺	4452
晃	2511
晄	2511
奛	1342
谎	4512
幌	2522
愰	4422
詤	4111
熀	4334
縨	5544
謊	4111
櫎	1234
皩	3251
兤	2431
滉	4412
榥	1234
曂	2511
皝	3251
鎤	3411
灰	1343
灳	3543
诙	4513
咴	2511
恢	4421
拻	1211
挥	1214
洃	4411
虺	1352
袆	4523
晖	2511
烣	4334
珲	1121
豗	1351
婎	5313
媈	5314
揮	1214
翚	5415
辉	2431
隓	5213
暉	2511
楎	1234
煇	4334
琿	1121
禈	4524
詼	4111
幑	3322
睳	2511
褘	4523
噅	2513
噕	3443
撝	1213
翬	5415
輝	2431
麾	4131
徽	3322
隳	5213
瀈	4415
鰴	3322
囘	2551
回	2525
囬	2522
佪	3225
廻	2525
廽	2522
恛	4422
洄	4412
茴	1222
迴	2525
烠	4334
蚘	2512
逥	2522
痐	4134
蛔	2512
蛕	2512
蜖	2512
鮰	3525
悔	4423
螝	2512
毇	3215
檓	1234
燬	4334
譭	4111
卉	1213
屷	2525
汇	4411
会	3411
讳	4511
泋	4411
哕	2512
浍	4413
绘	5513
芔	5225
荟	1223
诲	4531
恚	1211
恵	1251
桧	1234
烩	4334
烪	4334
贿	2534
彗	1112
晦	2511
秽	3123
喙	2515
惠	1251
湏	4411
絵	5544
缋	5512
翙	2523
阓	4252
匯	1441
彙	5514
彚	5114
會	3412
毀	3215
毁	3215
滙	4411
詯	4111
賄	2511
僡	3212
嘒	2511
瘣	4134
蔧	1221
誨	4111
圚	2525
寭	4451
慧	1112
憓	4421
暳	2511
槥	1234
潓	4411
蕙	1221
噦	2512
徻	3323
橞	1234
澮	4413
獩	3532
璤	1121
薈	1223
薉	1222
諱	4111
頮	2534
檅	1234
檜	1234
燴	4334
璯	1121
篲	3143
藱	1224
餯	3445
嚖	2511
懳	4421
瞺	2511
穢	3123
繢	5544
蟪	2512
櫘	1234
繪	5544
翽	2121
譓	4111
儶	3225
譮	4111
鏸	3411
闠	2511
孈	5312
鐬	3411
靧	1325
韢	5212
譿	4111
顪	2121
昏	3515
昬	5151
荤	1224
婚	5313
惛	4423
涽	4413
阍	4253
惽	4425
棔	1234
殙	1354
葷	1224
睧	2511
睯	5151
閽	2511
忶	4421
浑	4414
馄	3552
渾	4414
魂	1154
餛	3445
繉	5544
轋	1251
鼲	3215
诨	4545
俒	3244
倱	3225
圂	2513
掍	1212
混	4412
焝	4334
溷	4412
慁	2513
觨	3535
諢	4111
吙	2514
耠	1112
锪	3111
劐	1223
鍃	3411
豁	4451
攉	1211
騞	1211
佸	3231
活	4413
秮	3123
秳	3123
火	4334
伙	3243
邩	4334
钬	3111
鈥	3411
漷	4414
夥	2511
沎	4413
或	1251
货	3235
咟	2511
俰	3231
捇	1211
眓	2511
获	1223
閄	2511
剨	1112
掝	1211
祸	4524
貨	3235
惑	1251
旤	2552
湱	4411
禍	4524
嗀	1214
蒦	1223
嚄	2511
奯	1342
擭	1211
濩	4411
獲	3531
霍	1452
檴	1234
謋	4111
雘	3541
矆	2511
穫	3123
镬	3111
嚯	2511
瀖	4411
耯	1112
艧	3354
藿	1221
蠖	2512
嚿	2511
曤	2511
臛	3511
癨	4134
矐	2511
鑊	3411
靃	1452
夻	1342
丌	1322
讥	4535
击	1125
刉	3152
叽	2513
饥	3553
乩	2125
刏	3115
圾	1213
机	1234
玑	1121
肌	3511
芨	1223
矶	1325
鸡	5435
枅	1234
咭	2511
迹	4132
剞	1341
唧	2515
姬	5311
屐	5133
积	3123
笄	3143
飢	3445
基	1221
绩	5511
喞	2513
嵆	3123
嵇	3123
攲	1341
敧	1341
犄	3121
筓	3143
缉	5512
赍	1234
勣	1121
嗘	2513
畸	2512
稘	3123
跻	2512
鳮	5432
僟	3255
毄	1251
箕	3143
銈	3411
嘰	2515
撃	1251
槣	1234
樭	1234
畿	5545
稽	3123
緝	5544
觭	3535
賫	1234
躸	3251
齑	4134
墼	1251
憿	4423
機	1234
激	4413
璣	1121
禨	4524
積	3123
錤	3411
隮	5241
擊	1251
磯	1325
簊	3143
績	5544
羁	2522
賷	1225
鄿	1222
櫅	1234
耭	1112
雞	3443
譏	4111
韲	4143
鶏	3443
譤	4111
鐖	3411
饑	3445
癪	4134
躋	2512
鞿	1221
鷄	3443
齎	4143
羇	2522
虀	1224
鑇	3411
覉	1252
鑙	3411
齏	4143
羈	2522
鸄	3251
覊	1252
亼	3411
及	3544
伋	3235
吉	1212
岌	2523
彶	3323
忣	4423
汲	4413
级	5513
即	5115
极	1234
亟	5225
佶	3212
郆	1212
卽	3251
叝	1215
姞	5311
急	3551
狤	3531
皍	3251
笈	3143
級	5544
揤	1215
疾	4134
觙	3535
偮	3225
卙	1221
庴	4131
楖	1234
焏	5225
脨	3511
谻	3434
戢	2511
棘	1252
極	1234
殛	1354
湒	4412
集	3241
塉	1214
嫉	5314
愱	4424
楫	1234
蒺	1224
蝍	2512
趌	1212
辑	1521
槉	1234
耤	1112
膌	3511
銡	3411
嶯	2522
潗	4413
瘠	4134
箿	3143
蕀	1221
蕺	1222
踖	2512
鞊	1221
鹡	4134
橶	1234
檝	1234
濈	4412
螏	2512
輯	1251
襋	4523
蹐	2512
鍓	3411
艥	3354
籍	3143
轚	1251
鏶	3411
霵	1452
鶺	4134
鷑	3143
躤	2512
雦	3241
雧	3241
几	3555
己	5155
丮	5112
妀	5155
犱	3533
泲	4413
虮	2512
挤	1214
脊	4134
掎	1211
鱾	3525
幾	5545
戟	1225
嵴	2524
麂	4135
魢	3525
撠	1211
擠	1214
穖	3123
蟣	2512
彐	511 
彑	5511
旡	1535
计	4512
记	4551
伎	3212
纪	5515
坖	1135
妓	5311
忌	5154
技	1211
芰	1221
芶	1223
际	5211
剂	4134
季	3123
哜	2514
垍	1213
峜	2523
既	5115
洎	4413
济	4414
紀	5544
茍	2121
計	4111
剤	4134
紒	5544
继	5514
觊	2525
記	4111
偈	3225
寂	4452
寄	4451
徛	3321
悸	4423
旣	3251
梞	1234
済	4414
祭	3544
萕	1224
惎	1221
臮	3251
葪	1223
蔇	1225
兾	4325
痵	4134
継	5544
蓟	1223
裚	1213
跡	2512
際	5235
墍	3251
暨	5115
漃	4414
漈	4413
禝	4524
稩	3123
穊	3123
誋	4111
跽	2512
霁	1452
鲚	3525
暩	2511
稷	3123
諅	1221
鲫	3525
冀	2113
劑	4143
曁	3251
穄	3123
縘	5544
薊	1223
襀	4523
髻	1211
嚌	2514
檕	1251
濟	4414
繋	1251
罽	2522
覬	2521
鮆	2121
檵	1234
璾	1121
蹟	2512
鯽	3525
鵋	5154
齌	4143
廭	4133
懻	4422
癠	4134
穧	3123
糭	4312
繫	1251
蘎	1221
骥	5512
鯚	3525
瀱	4412
繼	5544
蘮	1222
鱀	5115
蘻	1221
霽	1452
鰶	3525
鰿	3525
鱭	3525
驥	1211
加	5325
夹	1431
夾	1343
宊	4451
抸	1213
佳	3212
拁	1215
泇	4415
迦	5325
枷	1234
毠	5325
浃	4411
珈	1121
埉	1211
家	4451
浹	4411
痂	4134
梜	1234
笳	3143
耞	1112
袈	5325
袷	4523
傢	3244
猳	3535
葭	1225
裌	4523
跏	2512
犌	3121
腵	3511
鉫	3411
嘉	1212
镓	3111
糘	4312
豭	1353
貑	3443
鎵	3411
麚	4135
圿	1213
扴	1213
岬	2522
郏	1431
荚	1221
郟	1343
唊	2511
恝	1112
莢	1221
戛	1325
脥	3511
铗	3111
戞	1325
蛱	2512
颊	1431
蛺	2512
跲	2512
餄	3445
鋏	3411
頬	1431
頰	1343
鴶	1212
鵊	1343
甲	2511
叚	5121
玾	1121
胛	3511
斚	5454
贾	1252
钾	3111
婽	5315
徦	3325
斝	2512
椵	1234
賈	1252
鉀	3411
榎	1234
槚	1234
瘕	4134
檟	1234
价	3234
驾	5325
架	5325
假	3251
嫁	5314
幏	2524
榢	1234
價	3212
稼	3123
駕	5325
嗧	5325
戋	1153
奸	5311
尖	2341
幵	1131
坚	2254
歼	1354
间	4252
冿	4151
戔	1534
玪	1121
肩	4513
艰	5451
姦	5315
姧	5315
兼	4315
监	2231
堅	1251
惤	4425
猏	3534
笺	3143
菅	1224
菺	1224
豜	1353
湔	4414
牋	3215
犍	3121
缄	5511
葌	1225
葏	1224
間	2511
靬	1221
搛	1214
椷	1234
椾	1234
煎	4312
瑊	1121
睷	2511
碊	1325
缣	5514
蒹	1224
豣	1353
監	1251
箋	3143
樫	1234
熞	4334
緘	5544
蕑	1222
蕳	1222
鲣	3525
鳽	1132
鹣	4315
熸	4334
篯	3143
縑	5544
鋻	1251
艱	1221
鞬	1221
餰	3445
馢	3123
麉	1121
瀐	4411
鞯	1221
鳒	3525
殱	1354
礛	1325
覸	2511
鵳	4513
瀸	4413
鰔	3525
櫼	1234
殲	1354
譼	1251
鰜	3525
鶼	4315
籛	3143
韀	1221
鰹	3525
囏	1221
虃	1224
鑯	3411
韉	1221
囝	2552
拣	1211
枧	1234
俭	3234
柬	1254
茧	1222
倹	3234
挸	1212
捡	1213
笕	3143
减	4113
剪	4312
帴	2521
梘	1234
检	1234
湕	4415
趼	2512
揀	1211
揃	1214
検	1234
減	4411
睑	2511
硷	1325
裥	4523
詃	4111
锏	3111
弿	4451
暕	2511
瑐	1121
筧	3143
简	3143
絸	5544
谫	4543
彅	5154
戩	1545
戬	1224
碱	1325
儉	3234
翦	4312
撿	1213
檢	1234
藆	1224
襇	4523
襉	4523
謇	4451
蹇	4451
瞼	2511
礆	1325
簡	3143
繭	1222
謭	4111
鬋	1211
鰎	3525
鹸	2125
瀽	4414
蠒	1342
鐗	3411
鐧	3411
鹻	2125
譾	4111
襺	4523
鹼	2125
见	2535
件	3231
見	2511
侟	3213
建	5111
饯	3551
剑	3414
洊	4411
牮	3215
荐	1221
贱	2534
俴	3215
健	3251
剣	3412
栫	1234
涧	4414
珔	1121
舰	3354
剱	3412
徤	3325
渐	4411
袸	4523
谏	4512
釼	3411
寋	4451
旔	4153
楗	1234
毽	3115
溅	4412
腱	3511
臶	1541
葥	1224
跈	2512
践	2512
閒	2511
賎	2511
鉴	2231
键	3111
僭	3215
榗	1234
槛	1234
漸	4411
劍	3412
劎	3412
墹	1212
澗	4412
箭	3143
糋	4312
諓	4111
賤	2511
趝	1212
踐	2512
踺	2512
劒	3412
劔	3412
橺	1234
薦	1224
諫	4111
鍵	3411
餞	3445
瞯	2511
瞷	2511
磵	1325
礀	1325
螹	2512
鍳	1251
擶	1213
檻	1234
濺	4412
繝	5544
瀳	4411
覵	2511
鏩	3411
聻	4411
艦	3354
轞	1251
鑑	3411
鑒	1251
鑬	3411
鑳	3411
江	4411
姜	4311
将	4123
茳	1224
浆	4123
畕	2512
豇	1251
葁	1224
摪	1215
翞	5415
僵	3212
漿	5213
螀	4123
壃	1211
彊	5151
缰	5511
薑	1221
橿	1234
殭	1354
螿	5213
鳉	3525
疅	2512
礓	1325
疆	5151
繮	5544
韁	1221
鱂	3525
讲	4511
奖	4123
桨	4123
傋	3211
蒋	1224
勥	5152
奨	4123
奬	5213
蔣	1225
槳	5213
獎	5213
耩	1112
膙	3511
講	4111
顜	1122
匞	1121
匠	1331
夅	3541
弜	5155
杢	1234
降	5235
洚	4413
绛	5513
將	5213
弶	5154
袶	4523
絳	5544
畺	1251
酱	4123
摾	1215
滰	4414
嵹	2525
犟	5152
糡	4312
醤	4123
糨	4312
醬	5213
櫤	1234
謽	5152
艽	1223
芁	1223
交	4134
郊	4134
姣	5314
娇	5313
峧	2524
浇	4411
茭	1224
茮	1222
骄	5513
胶	3511
椒	1234
焦	3241
焳	4334
蛟	2512
跤	2512
僬	3232
嘄	2513
虠	4134
鲛	3525
嬌	5313
嶕	2523
嶣	2523
憍	4423
澆	4411
膠	3511
蕉	1223
燋	4334
膲	3511
礁	1325
穚	3123
鮫	3525
鵁	4134
鹪	3241
簥	3143
蟭	2512
轇	1251
鐎	3411
驕	1211
鷦	3241
鷮	3134
櫵	1234
臫	3251
角	3535
佼	3241
侥	3215
挢	1213
狡	3534
绞	5514
饺	3554
捁	1213
晈	2511
烄	4334
笅	3143
皎	3251
矫	3113
脚	3511
铰	3111
搅	1214
湫	4413
筊	3143
絞	5544
剿	5551
勦	5552
敫	3251
湬	3123
煍	4334
腳	3511
賋	2511
僥	3212
摷	1215
暞	2511
踋	2512
鉸	3411
餃	3445
儌	3232
劋	2512
撟	1213
撹	1214
徼	3323
敽	3134
敿	3134
缴	5513
曒	2511
璬	1121
矯	3113
皦	3251
蟜	2512
鵤	3535
繳	5544
譑	4111
孂	5313
纐	5544
攪	1213
灚	4413
鱎	3525
叫	2515
呌	2514
峤	2523
挍	1214
訆	4111
珓	1121
窌	4453
轿	1521
较	1521
敎	3413
教	1213
窖	4453
滘	4414
較	1251
嘂	2512
嘦	2513
斠	1122
漖	4411
酵	1253
噍	2513
嶠	2523
潐	4413
噭	2513
嬓	5313
獥	3533
藠	1223
趭	1212
轎	1251
醮	1253
譥	3251
皭	3251
釂	1253
阶	5234
疖	4134
皆	1535
接	1214
掲	1212
痎	4134
秸	3123
菨	1224
階	5215
喈	2511
嗟	2514
堦	1211
媘	5311
嫅	5314
揭	1212
椄	1234
湝	4411
脻	3511
街	3321
煯	4334
稭	3123
鞂	1221
蝔	2512
擑	1212
癤	4134
鶛	1535
卩	52  
卪	5244
孑	5211
尐	2344
节	1225
讦	4511
刦	1215
刧	1215
劫	1215
岊	5215
昅	2511
刼	1215
劼	1212
杰	1234
疌	1511
衱	4523
诘	4512
拮	1211
洁	4411
结	5511
迼	1212
倢	3215
桀	3541
桝	1234
莭	1225
訐	4111
偼	3221
婕	5311
崨	2521
捷	1211
袺	4523
傑	3235
媫	5312
結	5544
蛣	2512
颉	1212
嵥	2523
楬	1234
楶	4135
滐	4413
睫	2511
節	3143
蜐	2512
詰	4111
鉣	3411
魝	3525
截	1213
榤	1234
碣	1325
竭	4143
蓵	1221
鲒	3525
潔	4411
羯	4311
誱	4111
踕	2512
頡	1212
幯	2523
擳	1213
嶻	2521
擮	1211
礍	1325
鍻	3411
鮚	3525
巀	2522
櫭	1234
蠞	3143
蠘	2512
蠽	2343
她	5315
姐	5312
毑	5541
媎	5311
解	3535
觧	3535
飷	3445
檞	1234
丯	3332
介	3432
吤	2513
岕	2523
庎	4133
忦	4423
戒	1132
芥	1223
屆	5131
届	5132
斺	4153
玠	1121
界	2512
畍	2512
疥	4134
砎	1325
衸	4523
诫	4511
借	3212
悈	4421
蚧	2512
徣	3321
堺	1212
楐	1234
琾	1121
蛶	2512
骱	2554
犗	3121
誡	4111
褯	4523
魪	3525
藉	1221
繲	5544
巾	2522
今	3445
斤	3312
钅	3111
兓	1535
金	3411
釒	3411
津	4415
矜	5452
砛	1325
荕	1223
衿	4523
觔	3535
埐	1215
珒	1121
紟	5544
惍	4423
琎	1121
堻	4415
琻	1121
筋	3143
嶜	2521
璡	1121
鹶	2125
黅	1221
襟	4523
仅	3254
卺	5253
巹	5253
紧	2254
堇	1221
菫	1221
僅	3212
厪	1312
谨	4512
锦	3111
嫤	5311
廑	4131
漌	4411
盡	5112
緊	1251
蓳	1221
馑	3551
槿	1234
瑾	1121
錦	3411
謹	4111
饉	3445
伒	3233
劤	3312
尽	5134
劲	5412
妗	5313
近	3312
进	1132
侭	3251
枃	1234
勁	1555
浕	4415
荩	1225
晉	1545
晋	1224
浸	4415
烬	4334
赆	2534
祲	4524
進	3241
煡	4334
缙	5511
寖	4454
搢	1211
溍	4411
禁	1234
靳	1221
墐	1211
慬	4421
瑨	1121
僸	3212
凚	4112
歏	1221
殣	1354
觐	1221
儘	3251
噤	2511
濅	4414
縉	5544
賮	5112
嚍	2515
壗	1215
嬧	5315
濜	4415
藎	1225
燼	4334
璶	1121
覲	1221
贐	2511
齽	2121
坕	3324
坙	1555
巠	1555
京	4125
泾	4415
经	5515
茎	1225
亰	4125
秔	3123
荆	1221
荊	1221
涇	4411
莖	1221
婛	5314
惊	4424
旌	4153
旍	4153
猄	3534
経	5544
菁	1221
晶	2511
稉	3123
腈	3511
睛	2511
粳	4312
經	5544
兢	1225
精	4312
聙	1221
橸	1234
鲸	3525
鵛	1555
鯨	3525
鶁	4125
鶄	1121
麖	4135
鼱	3215
驚	1223
麠	4135
井	1132
丼	1132
阱	5211
刭	5412
坓	1132
宑	4451
汫	4411
汬	1132
肼	3511
剄	1555
穽	4453
颈	5412
景	2511
儆	3212
幜	2522
憬	4422
璄	1121
憼	1223
暻	2511
燝	4334
燞	3241
璟	1121
璥	1121
頸	1555
蟼	1223
警	1223
妌	5311
净	4135
弪	5155
径	3325
迳	5412
俓	3215
浄	4413
胫	3511
倞	3241
凈	4134
弳	5151
徑	3321
痉	4134
竞	4143
逕	1555
婙	5313
婧	5311
桱	1234
梷	2125
淨	4413
竟	4143
竫	4143
脛	3511
敬	1223
痙	4134
竧	4143
靓	1121
傹	3241
靖	4143
境	1214
獍	3534
誩	4111
踁	2512
静	1121
頚	5412
靚	1121
曔	2511
镜	3111
靜	1121
瀞	4411
鏡	3411
競	4143
竸	4143
冂	25  
冋	2525
坰	1212
扃	4513
埛	1212
絅	5544
駉	1211
駫	1211
蘏	1223
冏	2534
囧	2534
泂	4412
迥	2525
侰	3251
炯	4334
逈	3252
浻	4412
烱	4334
煚	2511
窘	4453
颎	3543
綗	5544
僒	3244
煛	2511
熲	3543
澃	3331
燑	4334
燛	1215
褧	1221
顈	3555
蘔	1223
丩	5222
勼	3535
纠	5515
朻	1234
牞	3121
究	4453
糺	5544
鸠	3535
糾	5544
赳	1212
阄	4253
萛	1222
啾	2513
揂	1214
揪	1213
揫	3123
鳩	3532
摎	1215
樛	1234
鬏	1211
鬮	1121
九	3555
久	3544
乆	5344
乣	5545
奺	5313
汣	4413
杦	1234
灸	3544
玖	1121
舏	3122
韭	2111
紤	5544
酒	4411
镹	1211
韮	1222
匛	1354
旧	2251
臼	3215
咎	3542
畂	2512
疚	4134
柩	1234
柾	1234
倃	3235
桕	1234
厩	1351
救	1241
就	4125
廄	4135
匓	3551
舅	3215
僦	3241
廏	4133
廐	4135
慦	1241
殧	1354
舊	1223
鹫	4125
鯦	3525
麔	4135
匶	1122
齨	2121
鷲	4125
欍	1234
凥	5133
圧	1312
抅	1213
匊	3543
居	5131
拘	1213
泃	4413
狙	3532
苴	1222
驹	5513
倶	3225
挶	1215
捄	1211
疽	4134
痀	4134
眗	2511
砠	1325
罝	2522
陱	5235
娵	5311
婅	5313
婮	5315
崌	2525
掬	1213
梮	1234
涺	4415
椐	1234
琚	1121
腒	3511
趄	1212
跔	2512
锔	3111
裾	4523
雎	2511
艍	3354
蜛	2512
諊	4111
踘	2512
鋦	3411
駒	1211
鮈	3525
鴡	2511
鞠	1221
鞫	1221
鶋	5131
局	5135
泦	4415
侷	3251
狊	2511
桔	1234
毩	3115
淗	4413
焗	4334
菊	1223
郹	2511
椈	1234
毱	3115
湨	4412
犑	3121
輂	1221
僪	3254
粷	4312
蓻	1221
跼	2512
趜	1212
躹	3251
閰	2511
橘	1234
檋	1234
駶	1211
鵙	2511
蹫	2512
鵴	3543
巈	2521
蘜	1221
鶪	2511
鼰	3215
鼳	3215
驧	1211
咀	2512
弆	1215
沮	4412
举	4431
矩	3113
莒	1222
挙	4431
椇	1234
筥	3143
榉	1234
榘	3113
蒟	1224
龃	2121
聥	1221
舉	3211
踽	2512
擧	3211
櫸	1234
齟	2121
欅	1234
襷	4523
句	3525
巨	1515
讵	4515
姖	5311
岠	2521
怇	4421
拒	1211
洰	4411
苣	1221
邭	3525
具	2511
怚	4422
拠	1213
昛	2511
歫	2121
